image_url,top1_class,top1_confidence,top2_class,top2_confidence,top3_class,top3_confidence
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014008041/fneLF1lwTUWn8YVIQQ1BAY_null_bigImg_1766560712.jpg,GENUS1,39.1,LAN2,29.16,GENUS5,21.36
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036561712/eiXL_fzPQCGqyJjI7MdTjK_null_bigImg_1766560713.jpg,EPPELTONE2,42.39,GENUS2,28.87,CAPITAL,7.23
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036610451/eG8Qnx0gQHCGge9gssJtre_null_bigImg_1766560710.jpg,AEW,29.92,CAPITAL,11.93,FLASH,11.91
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009137888/cQHOHoHGSSOhSX98oD1aKe_null_bigImg_1766560707.jpg,HPL2,29.98,LAN2,16.8,SHENZHAN,12.84
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024836928/fGPqOnutRvmuwo-T9HFiUd_null_bigImg_1766560705.jpg,GENUS1,30.47,GENUS5,30.21,LINKWELL,26.36
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011852425/eqdlPqLOQAGsPabelLbjBM_null_bigImg_1766560703.jpg,LT1,35.25,EPPELTONE1,14.67,HPL3,9.12
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020634103/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766560703.jpg,CAPITAL,32.81,AEW,14.32,ELYMER1,5.8
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036561712/eiXL_fzPQCGqyJjI7MdTjK_null_bigImg_1766560700.jpg,AVON1,26.9,EPPELTONE2,26.82,AMTL,9.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009137888/cQHOHoHGSSOhSX98oD1aKe_null_bigImg_1766560696.jpg,SHENZHAN,30.98,HPL2,19.2,LAN2,18.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017051444/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766560697.jpg,HPL1,23.97,HPL2,17.81,MAXWALL,9.74
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011852425/eqdlPqLOQAGsPabelLbjBM_null_bigImg_1766560695.jpg,EPPELTONE1,49.75,LT1,32.86,CAPITAL,6.8
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002449520/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766560694.jpg,GENUS3,35.45,GENUS5,25.81,GENUS2,9.36
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012889681/fUDMu-bfSRqzibS_xv75rM_null_bigImg_1766560692.jpg,HPL1,49.03,LT2,28.17,EPPELTONE1,7.32
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025285695/fJdjC-erTYGTuMs36kp9oM_null_bigImg_1766560691.jpg,CAPITAL,38.21,LAN1,31.39,GENUS5,11.95
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002132324/fFqTXPJVSrW13_RaGHPL2i_null_bigImg_1766560688.jpg,GENUS2,37.19,GENUS3,32.92,GENUS4,15.56
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016572291/eIfVptR1S1291PfMvSlyPn_null_bigImg_1766560687.jpg,LANDIS2,42.8,GENUS2,38.42,LANDIS1,6.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004582674/dkMtB4FIQ2y2YTIzudg8MV_null_bigImg_1766560684.jpg,CAPITAL,19.82,GENUS1,14.79,SHENZHAN,14.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080031470786/edPH7_W4SM2rfM5HTQPlvN_null_bigImg_1766560677.jpg,HPL3,32.56,EPPELTONE2,20.91,CAPITAL,8.71
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017051444/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766560678.jpg,HPL2,30.78,HPL1,24.18,FLASH,14.86
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016572291/eIfVptR1S1291PfMvSlyPn_null_bigImg_1766560672.jpg,LANDIS1,34.56,LANDIS2,34.34,GENUS2,11.68
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019459942/clLLNZHMR9S1BnedQ-hTSa_null_bigImg_1766560668.jpg,LAN1,49.6,CAPITAL,13.34,GENUS5,10.55
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019044207/c_4jo3euRK2vnHqqDwwOaa_null_bigImg_1766560667.jpg,EPPELTONE2,43.91,GENUS1,22.05,GENUS2,8.43
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005517745/cEQVywDYRIi4uwsL43llkG_null_bigImg_1766560665.jpg,SHENZHAN,47.32,HPL3,20.47,LAN2,9.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002132324/fFqTXPJVSrW13_RaGHPL2i_null_bigImg_1766560663.jpg,GENUS2,42.34,GENUS4,26.73,GENUS3,18.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002449520/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766560660.jpg,GENUS3,25.39,GENUS5,17.66,CAPITAL,11.84
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035675125/eNVOjfZ1TeWd_hgCi06Emt_null_bigImg_1766560657.jpg,LT4,49.1,LT1,14.79,LAN1,12.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005517745/cEQVywDYRIi4uwsL43llkG_null_bigImg_1766560653.jpg,EPPELTONE2,33.28,HPL3,20.92,LANDIS2,11.4
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000659799/drHwJDVuSnaJWW3IVXrqgR_null_bigImg_1766560653.jpg,SHENZHAN,47.07,GENUS5,22.16,GENUS1,16.72
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010008417/dfs2cxwbSXOVtuaYMsjmQm_null_bigImg_1766560651.jpg,SHENZHAN,27.03,HPL3,21.15,GENUS1,20.16
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040183586/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560647.jpg,LAN2,35.95,HPL3,19.25,GENUS5,10.22
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039619335/cE33IaFpRSedR7lnM-WUg0_null_bigImg_1766560647.jpg,LAN1,40.46,VISIONTEK,9.69,GENUS1,9.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011550607/dTcUFNvfSkqaQ1foKGUTaz_null_bigImg_1766560647.jpg,LAN2,49.48,MT1,16.05,GENUS1,11.91
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025092497/fcVfRQ2PQZiDTms3T6Mwly_null_bigImg_1766560644.jpg,HPL1,44.81,CAPITAL,9.07,SHENZHAN,9.03
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040183586/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766560644.jpg,LAN2,46.33,HPL3,31.46,SHENZHAN,7.92
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035675125/eNVOjfZ1TeWd_hgCi06Emt_null_bigImg_1766560644.jpg,LT4,39.86,LAN1,22.27,LT1,18.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014988887/e7xyuFcPRuidq-fnzzXRdS_null_bigImg_1766560642.jpg,VISIONTEK,30.53,SHENZHAN,28.71,LINKWELL,7.22
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019044207/c_4jo3euRK2vnHqqDwwOaa_null_bigImg_1766560642.jpg,GENUS1,32.8,LAN2,15.74,HPL3,12.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029770312/dxd9RB4wTP6Sdg3HGlPpvq_null_bigImg_1766560641.jpg,VISIONTEK,15.52,EPPELTONE2,15.46,GENUS3,10.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023031299/f4Es0OQYQ-OTmP9_d9n_8__null_bigImg_1766560640.jpg,LT1,23.38,LANDIS2,23.32,GENUS1,7.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022323580/dwv6Dpk8TSC7wo7vbKBtnJ_Dc5tDKjZVSYJ2wAKkypncCIYRhB3_bigImg_1766560639.jpg,GENUS2,46.15,LANDIS2,14.4,SARAL,12.47
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014988887/e7xyuFcPRuidq-fnzzXRdS_null_bigImg_1766560637.jpg,LINKWELL,32.83,VISIONTEK,28.11,SHENZHAN,10.03
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016292379/ePzV3LjURcm7bDaN_nKjNr_null_bigImg_1766560637.jpg,LANDIS3,28.25,HPL3,24.14,HPL2,11.48
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011550607/dTcUFNvfSkqaQ1foKGUTaz_null_bigImg_1766560636.jpg,LAN2,47.75,GENUS1,23.19,LANDIS2,6.08
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038003945/f2E7RaLxQauuQRp3adV0Xi_null_bigImg_1766560633.jpg,LANDIS2,40.02,MT1,31.72,GENUS1,8.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017355969/fxMSE5QXR7OHxRORfAwXsA_null_bigImg_1766560633.jpg,HPL3,44.43,GENUS5,29.85,GENUS1,6.42
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022983730/cPKYY4coSqGb5jyGsV0uDL_null_bigImg_1766560632.jpg,HPL1,45.29,EPPELTONE1,19.67,LANDIS2,13.81
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025092497/fcVfRQ2PQZiDTms3T6Mwly_null_bigImg_1766560630.jpg,HPL1,34.01,CAPITAL,22.27,MT2,10.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022323580/dwv6Dpk8TSC7wo7vbKBtnJ_Dc5tDKjZVSYJ2wAKkypncCIYRhB3_bigImg_1766560629.jpg,EPPELTONE2,37.66,HPL2,20.44,GENUS2,18.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080027557265/ccGEt8JZTLmpwWeCALd2vk_null_bigImg_1766560627.jpg,AVON1,20.51,GENUS2,19.99,GENUS1,18.5
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013698974/eEyloTKuTE6x_HQ5svLNVd_null_bigImg_1766560626.jpg,CAPITAL,35.15,LT1,26.77,LT4,17.66
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017351273/e18N4ssWQguvNfHXyM_1-T_null_bigImg_1766560623.jpg,LANDIS2,28.9,LAN1,26.47,LT4,13.3
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000543274/cBrNi2D2RaKN9W9GjJWFRJ_null_bigImg_1766560621.jpg,LAN1,35.5,GENUS1,17.63,LAN2,11.49
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021157104/c8Y48_fvTXyzr8-fNLILy5_null_bigImg_1766560620.jpg,SHENZHAN,34.65,LANDIS2,13.61,GENUS4,11.49
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029510593/caKh9yxHSdurGZbLm7h7bO_null_bigImg_1766560618.jpg,CAPITAL,33.32,ELYMER1,31.84,HPL3,14.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010758383/dgApvtVpSqGzUybwVi7UYr_null_bigImg_1766560616.jpg,LT1,49.39,LT4,45.73,CAPITAL,1.96
